"id","personid","pred_outS"
"e_2004","e_2004","0.436338270965292"
"e_2007","e_2007","0.432770337393788"
"e_2009","e_2009","0.360602623390646"
"e_2017","e_2017","0.36514867629766"
"e_202","e_202","0.398471773745964"
"e_2023","e_2023","0.333913875903455"
"e_2024","e_2024","0.394552396372232"
"e_2025","e_2025","0.351907564212186"
"e_203","e_203","0.46865917553015"
"e_2049","e_2049","0.445070992057162"
"e_2053","e_2053","0.339499350882377"
"e_2058","e_2058","0.348796237235526"
"e_2064","e_2064","0.313446242281176"
"e_2076","e_2076","0.426866087744804"
"e_2087","e_2087","0.401529221836067"
"e_209","e_209","0.314450154398836"
"e_2096","e_2096","0.30376280118099"
"e_2099","e_2099","0.353833001767071"
"e_21","e_21","0.420325233643527"
"e_2100","e_2100","0.353765250446162"
"e_2103","e_2103","0.301339238798965"
"e_2111","e_2111","0.465801980694253"
"e_2121","e_2121","0.372089789926623"
"e_2128","e_2128","0.322711447774689"
"e_2132","e_2132","0.434043280456501"
"e_2133","e_2133","0.357861619761493"
"e_2139","e_2139","0.342902343716253"
"e_2152","e_2152","0.466877618406294"
"e_2153","e_2153","0.317921283519148"
"e_2156","e_2156","0.470369246075944"
"e_2159","e_2159","0.371950636727023"
"e_2160","e_2160","0.377703968452055"
"e_2166","e_2166","0.35134671479931"
"e_2174","e_2174","0.367750993978533"
"e_218","e_218","0.425928508697409"
"e_2181","e_2181","0.34129304099229"
"e_2184","e_2184","0.350367386504032"
"e_2185","e_2185","0.349522564481031"
"e_2187","e_2187","0.385891357248712"
"e_2196","e_2196","0.359632848627089"
"e_2202","e_2202","0.37234230300252"
"e_2206","e_2206","0.320373148929411"
"e_2208","e_2208","0.433372319641487"
"e_2210","e_2210","0.365136904245132"
"e_2214","e_2214","0.468927705931496"
"e_2224","e_2224","0.348956614951238"
"e_2227","e_2227","0.37749973147387"
"e_2235","e_2235","0.337460276932158"
"e_2236","e_2236","0.355874788254377"
"e_2248","e_2248","0.453347391746378"
"e_228","e_228","0.477316057191878"
"e_2285","e_2285","0.296659581487315"
"e_2288","e_2288","0.321577971785703"
"e_2297","e_2297","0.47144423179755"
"e_2318","e_2318","0.477319678071242"
"e_2328","e_2328","0.410605387097414"
"e_2333","e_2333","0.442930880644806"
"e_2337","e_2337","0.439483519256474"
"e_2341","e_2341","0.44838642828954"
"e_2344","e_2344","0.410042982934757"
"e_2348","e_2348","0.477113646982001"
"e_2359","e_2359","0.324382309351627"
"e_2369","e_2369","0.44002021589546"
"e_2371","e_2371","0.430741024812648"
"e_2372","e_2372","0.420469751813412"
"e_2373","e_2373","0.455057275117391"
"e_2374","e_2374","0.456583399625147"
"e_238","e_238","0.431199652129749"
"e_2383","e_2383","0.414558665599362"
"e_2386","e_2386","0.359804398924521"
"e_2388","e_2388","0.430599894476199"
"e_2412","e_2412","0.321924299763752"
"e_2418","e_2418","0.433176256157829"
"e_2419","e_2419","0.466896813185531"
"e_2439","e_2439","0.333379651196882"
"e_2447","e_2447","0.313757772569371"
"e_2455","e_2455","0.444423481912849"
"e_246","e_246","0.305407882711686"
"e_2460","e_2460","0.415767553285144"
"e_2461","e_2461","0.457866584951801"
"e_2466","e_2466","0.460826404325756"
"e_247","e_247","0.331459815975788"
"e_25","e_25","0.357857978070708"
"e_2521","e_2521","0.346379466223704"
"e_2523","e_2523","0.453305737114296"
"e_2527","e_2527","0.454200490545609"
"e_2529","e_2529","0.462062838504006"
"e_2547","e_2547","0.475265328376694"
"e_2550","e_2550","0.477310410498974"
"e_2558","e_2558","0.421600330024613"
"e_258","e_258","0.444396265341954"
"e_2589","e_2589","0.430802467238617"
"e_26","e_26","0.409310806053983"
"e_2602","e_2602","0.434499796277792"
"e_2620","e_2620","0.428955831891152"
"e_2622","e_2622","0.454633716033232"
"e_2628","e_2628","0.375832017340551"
"e_2645","e_2645","0.427143845943646"
"e_2646","e_2646","0.474797052155706"
"e_266","e_266","0.341562367115671"
"e_2665","e_2665","0.370129823835439"
"e_2675","e_2675","0.346705358275583"
"e_270","e_270","0.321935398767513"
"e_2714","e_2714","0.423361349472157"
"e_2715","e_2715","0.370148605933559"
"e_2719","e_2719","0.284740276483336"
"e_2738","e_2738","0.324421988002133"
"e_2744","e_2744","0.474334458101412"
"e_275","e_275","0.446593188653639"
"e_2760","e_2760","0.317234866591957"
"e_2763","e_2763","0.403117720498903"
"e_2768","e_2768","0.439733662825141"
"e_2774","e_2774","0.494546150864665"
"e_2780","e_2780","0.407007519709666"
"e_28","e_28","0.443530971565223"
"e_280","e_280","0.407768585423361"
"e_2823","e_2823","0.317235708492305"
"e_2827","e_2827","0.328169406427737"
"e_2853","e_2853","0.41009228152973"
"e_2854","e_2854","0.425838926819849"
"e_2855","e_2855","0.349429875992813"
"e_2859","e_2859","0.305587538185426"
"e_2885","e_2885","0.430336640597749"
"e_2888","e_2888","0.451286990843958"
"e_2896","e_2896","0.368874946950751"
"e_2907","e_2907","0.439626492213089"
"e_2912","e_2912","0.472866270238289"
"e_2913","e_2913","0.457562287904111"
"e_2915","e_2915","0.441101736587672"
"e_292","e_292","0.343069289653524"
"e_2938","e_2938","0.426969188139037"
"e_294","e_294","0.425617429934048"
"e_2943","e_2943","0.445140822663289"
"e_2944","e_2944","0.425684202337258"
"e_2945","e_2945","0.437880909245513"
"e_2962","e_2962","0.453823563992389"
"e_2967","e_2967","0.321740610313921"
"e_2970","e_2970","0.398940254718241"
"e_299","e_299","0.460803345408643"
"e_2990","e_2990","0.326438503518796"
"e_30","e_30","0.421614491061827"
"e_3033","e_3033","0.46775474297706"
"e_3035","e_3035","0.443480454898616"
"e_3036","e_3036","0.376063083557997"
"e_305","e_305","0.290324556153356"
"e_3061","e_3061","0.326107738380222"
"e_3067","e_3067","0.392407309089682"
"e_3071","e_3071","0.350937214973073"
"e_3082","e_3082","0.451102323599363"
"e_3101","e_3101","0.429811773374477"
"e_3106","e_3106","0.327710993329143"
"e_3115","e_3115","0.305793214535773"
"e_3136","e_3136","0.331039853546201"
"e_3147","e_3147","0.338081838184474"
"e_3181","e_3181","0.370539849134647"
"e_3188","e_3188","0.320864303845649"
"e_3190","e_3190","0.452780083957237"
"e_3192","e_3192","0.455357566895684"
"e_320","e_320","0.321735329506051"
"e_3217","e_3217","0.339340865116865"
"e_322","e_322","0.361939994864821"
"e_3220","e_3220","0.32629947754517"
"e_3229","e_3229","0.285190977252353"
"e_3239","e_3239","0.304433464886283"
"e_3262","e_3262","0.343551845400659"
"e_3270","e_3270","0.338701554954145"
"e_330","e_330","0.337874616969198"
"e_3309","e_3309","0.345034105529263"
"e_3326","e_3326","0.390257106510125"
"e_3327","e_3327","0.304319699112463"
"e_3336","e_3336","0.475196064748977"
"e_3343","e_3343","0.353837582657736"
"e_3347","e_3347","0.3311699541344"
"e_336","e_336","0.456557337103823"
"e_3369","e_3369","0.316655076422065"
"e_337","e_337","0.322957472158262"
"e_3373","e_3373","0.385394120444278"
"e_3385","e_3385","0.466132871202773"
"e_3392","e_3392","0.352846307471566"
"e_3405","e_3405","0.455946894545716"
"e_3406","e_3406","0.317134800504771"
"e_3407","e_3407","0.351629833580413"
"e_3414","e_3414","0.310362612098923"
"e_3426","e_3426","0.430004394046476"
"e_3434","e_3434","0.453545892146319"
"e_3440","e_3440","0.404542328387472"
"e_3456","e_3456","0.357954104081466"
"e_3460","e_3460","0.320293298986964"
"e_3466","e_3466","0.329997008743659"
"e_3469","e_3469","0.464543029917134"
"e_3470","e_3470","0.338993016357117"
"e_3477","e_3477","0.44786237372499"
"e_3482","e_3482","0.346611519288595"
"e_3505","e_3505","0.343874115082051"
"e_351","e_351","0.308342017060153"
"e_3519","e_3519","0.3325206030004"
"e_353","e_353","0.424592902654917"
"e_3532","e_3532","0.331713183222399"
"e_3541","e_3541","0.350336001494899"
"e_3599","e_3599","0.338728985294943"
"e_36","e_36","0.437506018572894"
"e_3600","e_3600","0.428582167754916"
"e_3610","e_3610","0.304247819223406"
"e_3611","e_3611","0.429906264400745"
"e_3646","e_3646","0.425550749155631"
"e_366","e_366","0.337097753636509"
"e_3674","e_3674","0.463277991609479"
"e_371","e_371","0.469912526858681"
"e_3719","e_3719","0.44338960042454"
"e_3720","e_3720","0.424101233607179"
"e_3721","e_3721","0.43308031219107"
"e_3722","e_3722","0.293340935976788"
"e_3723","e_3723","0.346054486061447"
"e_3731","e_3731","0.45154452917993"
"e_3769","e_3769","0.451997255919085"
"e_3774","e_3774","0.442816927825283"
"e_3777","e_3777","0.339219303340294"
"e_3780","e_3780","0.45213384468079"
"e_3794","e_3794","0.458026783157413"
"e_3802","e_3802","0.359018989463996"
"e_3806","e_3806","0.364093045738436"
"e_3834","e_3834","0.319036768481409"
"e_3851","e_3851","0.39588077807378"
"e_3882","e_3882","0.356110176427303"
"e_389","e_389","0.458081924097405"
"e_3893","e_3893","0.37385444218259"
"e_3894","e_3894","0.420105282899349"
"e_3899","e_3899","0.437429169490205"
"e_3925","e_3925","0.442621802681622"
"e_3939","e_3939","0.301688021543423"
"e_3942","e_3942","0.312014153125636"
"e_3957","e_3957","0.415541316694333"
"e_396","e_396","0.447914814365451"
"e_3960","e_3960","0.354091587879589"
"e_3987","e_3987","0.310349873372033"
"e_400","e_400","0.32688662697298"
"e_4005","e_4005","0.483681161511276"
"e_4007","e_4007","0.342966885659422"
"e_404","e_404","0.444341863211007"
"e_4054","e_4054","0.312478461028101"
"e_4062","e_4062","0.488263010789431"
"e_4072","e_4072","0.437623140960324"
"e_4082","e_4082","0.457146000217226"
"e_4086","e_4086","0.442440972385505"
"e_4089","e_4089","0.299032617627489"
"e_410","e_410","0.440159901721453"
"e_4105","e_4105","0.482724777730461"
"e_412","e_412","0.296114186009288"
"e_4121","e_4121","0.380850220893737"
"e_4123","e_4123","0.454093600814896"
"e_4130","e_4130","0.340051878833977"
"e_4157","e_4157","0.320349208265222"
"e_4164","e_4164","0.336219864337719"
"e_4166","e_4166","0.471424901625904"
"e_4178","e_4178","0.3306384389732"
"e_4179","e_4179","0.428401529782292"
"e_418","e_418","0.309211840179719"
"e_4180","e_4180","0.489528679311185"
"e_419","e_419","0.444772777251348"
"e_4191","e_4191","0.470112039204551"
"e_4193","e_4193","0.316036484590161"
"e_4196","e_4196","0.318969500390534"
"e_4217","e_4217","0.328963595878996"
"e_4220","e_4220","0.441570437509759"
"e_4239","e_4239","0.351951663505131"
"e_4241","e_4241","0.46144143438775"
"e_4243","e_4243","0.451099561651568"
"e_4252","e_4252","0.346690928527489"
"e_4258","e_4258","0.445273090118801"
"e_4262","e_4262","0.349412137061435"
"e_4271","e_4271","0.459862761830318"
"e_4272","e_4272","0.40805388577199"
"e_4287","e_4287","0.344739443435937"
"e_4290","e_4290","0.314686948876107"
"e_4303","e_4303","0.452604877259458"
"e_4322","e_4322","0.33199247596222"
"e_4350","e_4350","0.319341120886458"
"e_4358","e_4358","0.450604813316043"
"e_4374","e_4374","0.33181258298801"
"e_4397","e_4397","0.371469931333787"
"e_4405","e_4405","0.343087010176999"
"e_4418","e_4418","0.316983106702156"
"e_4423","e_4423","0.318392451060829"
"e_4431","e_4431","0.376032971913369"
"e_4437","e_4437","0.34276296408635"
"e_4438","e_4438","0.460430105381791"
"e_4439","e_4439","0.451773061376326"
"e_4445","e_4445","0.355073303761383"
"e_4450","e_4450","0.481009114622672"
"e_4461","e_4461","0.423631357823082"
"e_4487","e_4487","0.467207791386006"
"e_449","e_449","0.373517108145885"
"e_4496","e_4496","0.444168821962644"
"e_4516","e_4516","0.361520545581681"
"e_4519","e_4519","0.4372892767108"
"e_4528","e_4528","0.323004546746483"
"e_4536","e_4536","0.349368844424413"
"e_4538","e_4538","0.337738569349788"
"e_4541","e_4541","0.358534435046457"
"e_4545","e_4545","0.440586891650649"
"e_4554","e_4554","0.453748710536554"
"e_4568","e_4568","0.472670656046016"
"e_4580","e_4580","0.448103748970842"
"e_4585","e_4585","0.338803639675394"
"e_4588","e_4588","0.450230705531188"
"e_4595","e_4595","0.440175720848609"
"e_4600","e_4600","0.364945712320637"
"e_4601","e_4601","0.436080172545263"
"e_4615","e_4615","0.294124535501346"
"e_4629","e_4629","0.460720765599583"
"e_4630","e_4630","0.340395462850894"
"e_4651","e_4651","0.31934644195289"
"e_4656","e_4656","0.349283552764829"
"e_4673","e_4673","0.464341591150693"
"e_4684","e_4684","0.488097595955456"
"e_4688","e_4688","0.357431163233961"
"e_4691","e_4691","0.333785241079072"
"e_4697","e_4697","0.456077069515097"
"e_47","e_47","0.405269694442183"
"e_4708","e_4708","0.356769159924762"
"e_471","e_471","0.348825918274389"
"e_4711","e_4711","0.335565913884267"
"e_4719","e_4719","0.383378837072167"
"e_4720","e_4720","0.429672163209131"
"e_4725","e_4725","0.348871176158223"
"e_4731","e_4731","0.333750440126437"
"e_4737","e_4737","0.460946329123124"
"e_4747","e_4747","0.466402557345404"
"e_4752","e_4752","0.352158119879789"
"e_4756","e_4756","0.476078166004226"
"e_4766","e_4766","0.444149945137604"
"e_4768","e_4768","0.414883406744551"
"e_479","e_479","0.45359989932738"
"e_4796","e_4796","0.456400899509273"
"e_4801","e_4801","0.339822548516186"
"e_4811","e_4811","0.343652573417772"
"e_483","e_483","0.324275716844201"
"e_485","e_485","0.439278605621635"
"e_4857","e_4857","0.319668528074131"
"e_4859","e_4859","0.320852424466532"
"e_4872","e_4872","0.429438836396152"
"e_4879","e_4879","0.378075081167227"
"e_4882","e_4882","0.310281101192503"
"e_4911","e_4911","0.451161604527396"
"e_4918","e_4918","0.392201688003907"
"e_4935","e_4935","0.457834720847513"
"e_4945","e_4945","0.322801970735723"
"e_4961","e_4961","0.426663502260093"
"e_4964","e_4964","0.431628024699633"
"e_4967","e_4967","0.46915391678799"
"e_4972","e_4972","0.457797045140768"
"e_4977","e_4977","0.374689802399206"
"e_5006","e_5006","0.342824377525928"
"e_5012","e_5012","0.347678199192353"
"e_5036","e_5036","0.452243155318664"
"e_5046","e_5046","0.343005448506276"
"e_5047","e_5047","0.450073257968343"
"e_5048","e_5048","0.440336149319855"
"e_5097","e_5097","0.346727465090705"
"e_5100","e_5100","0.437876772634317"
"e_5110","e_5110","0.320093881253152"
"e_5139","e_5139","0.453497873258212"
"e_514","e_514","0.314410931225766"
"e_5155","e_5155","0.357530606066313"
"e_5202","e_5202","0.316101595561687"
"e_5234","e_5234","0.362228917257648"
"e_5244","e_5244","0.34413087009389"
"e_5245","e_5245","0.377980543405178"
"e_5253","e_5253","0.343482728150247"
"e_5273","e_5273","0.332405485230705"
"e_5283","e_5283","0.357527835684116"
"e_5293","e_5293","0.352536897429266"
"e_5295","e_5295","0.382913292748911"
"e_5303","e_5303","0.469423091915827"
"e_5309","e_5309","0.470125178779196"
"e_533","e_533","0.456759007289294"
"e_5335","e_5335","0.350330243324719"
"e_5338","e_5338","0.343924543388767"
"e_5375","e_5375","0.307250302933269"
"e_5384","e_5384","0.300241993870242"
"e_5390","e_5390","0.379057757652305"
"e_5401","e_5401","0.330441583697915"
"e_5402","e_5402","0.453960930874934"
"e_5438","e_5438","0.31498831115345"
"e_544","e_544","0.331991168243312"
"e_5448","e_5448","0.347478717720463"
"e_5464","e_5464","0.442921471365164"
"e_5468","e_5468","0.463101403758609"
"e_5470","e_5470","0.438802816410926"
"e_5479","e_5479","0.454516682152225"
"e_5492","e_5492","0.32016899729558"
"e_5494","e_5494","0.449679928738386"
"e_5511","e_5511","0.453290883194835"
"e_5518","e_5518","0.464856977365183"
"e_553","e_553","0.309894450173459"
"e_5532","e_5532","0.337654245014728"
"e_5545","e_5545","0.35677652061394"
"e_5565","e_5565","0.368533461981586"
"e_5566","e_5566","0.474775038978846"
"e_5604","e_5604","0.363231606007156"
"e_5617","e_5617","0.301299364455379"
"e_5658","e_5658","0.47685630500137"
"e_567","e_567","0.423946514006684"
"e_5692","e_5692","0.353236736599095"
"e_5698","e_5698","0.363718920900738"
"e_5715","e_5715","0.362557997144793"
"e_5724","e_5724","0.312501018358562"
"e_5725","e_5725","0.461658154239914"
"e_5738","e_5738","0.454229342308404"
"e_5746","e_5746","0.468405111161428"
"e_5758","e_5758","0.331100700159572"
"e_577","e_577","0.432776327798932"
"e_5807","e_5807","0.356564115299637"
"e_5809","e_5809","0.360197303857687"
"e_581","e_581","0.3376730295896"
"e_5819","e_5819","0.353358488658681"
"e_5823","e_5823","0.341834817121531"
"e_583","e_583","0.293213884172148"
"e_5871","e_5871","0.358659742310966"
"e_5875","e_5875","0.493582523041448"
"e_5876","e_5876","0.445253973587289"
"e_5894","e_5894","0.341667703013075"
"e_5906","e_5906","0.367725227929944"
"e_5910","e_5910","0.356977326722661"
"e_5911","e_5911","0.465317966148339"
"e_5923","e_5923","0.374442592248282"
"e_5946","e_5946","0.439929753690423"
"e_5958","e_5958","0.36699435343061"
"e_5979","e_5979","0.346318116984528"
"e_5996","e_5996","0.321984927508006"
"e_6","e_6","0.458690257297085"
"e_6000","e_6000","0.31990367018228"
"e_6012","e_6012","0.326659903033517"
"e_6018","e_6018","0.331300825762056"
"e_6043","e_6043","0.456380429453595"
"e_6064","e_6064","0.29414774227204"
"e_6066","e_6066","0.449415679318482"
"e_6067","e_6067","0.365634381597313"
"e_6077","e_6077","0.458276129615015"
"e_6078","e_6078","0.365453167644629"
"e_6082","e_6082","0.338718607048076"
"e_6083","e_6083","0.46840973955879"
"e_6092","e_6092","0.336249900762775"
"e_6100","e_6100","0.462918288690981"
"e_6105","e_6105","0.449604914689877"
"e_6114","e_6114","0.312010810450601"
"e_6127","e_6127","0.454121348823341"
"e_6138","e_6138","0.344822683589186"
"e_6143","e_6143","0.322532702610524"
"e_6157","e_6157","0.364885201310014"
"e_6174","e_6174","0.372074330289988"
"e_6196","e_6196","0.447068006269504"
"e_621","e_621","0.459207853429548"
"e_6213","e_6213","0.363294671640971"
"e_6225","e_6225","0.34398669643351"
"e_624","e_624","0.422922808584186"
"e_6240","e_6240","0.368697965033109"
"e_6262","e_6262","0.433814225888658"
"e_6271","e_6271","0.356752146293993"
"e_6287","e_6287","0.34535026247725"
"e_645","e_645","0.320657995061877"
"e_652","e_652","0.459728671565331"
"e_653","e_653","0.441284359657546"
"e_660","e_660","0.447124987360707"
"e_662","e_662","0.349221213781177"
"e_663","e_663","0.341391362874399"
"e_665","e_665","0.355007489862927"
"e_669","e_669","0.407086042219107"
"e_674","e_674","0.354436948309135"
"e_680","e_680","0.375379775542272"
"e_684","e_684","0.479388907078702"
"e_7","e_7","0.426337709724722"
"e_703","e_703","0.478549317523998"
"e_705","e_705","0.458835034983174"
"e_708","e_708","0.37384367271398"
"e_724","e_724","0.467888221103543"
"e_727","e_727","0.465670672426245"
"e_728","e_728","0.342675815719074"
"e_733","e_733","0.340057213040746"
"e_741","e_741","0.471828145008089"
"e_755","e_755","0.459978872902213"
"e_770","e_770","0.482398249681627"
"e_771","e_771","0.286673334988249"
"e_777","e_777","0.334321557120232"
"e_78","e_78","0.46749930066762"
"e_787","e_787","0.35273033740763"
"e_793","e_793","0.423934361219268"
"e_807","e_807","0.483669743071421"
"e_808","e_808","0.453071776357825"
"e_817","e_817","0.313149852367418"
"e_829","e_829","0.393808132903502"
"e_84","e_84","0.481722808693091"
"e_843","e_843","0.341427519643859"
"e_845","e_845","0.360136023587295"
"e_847","e_847","0.30585319130984"
"e_848","e_848","0.447124126382923"
"e_851","e_851","0.322464210820845"
"e_856","e_856","0.362923293254633"
"e_87","e_87","0.421104616405261"
"e_871","e_871","0.411776979069693"
"e_882","e_882","0.35054147483168"
"e_899","e_899","0.480800984242908"
"e_901","e_901","0.307374936924609"
"e_903","e_903","0.467013725326403"
"e_905","e_905","0.408076080547733"
"e_911","e_911","0.342039927489672"
"e_921","e_921","0.458821734360648"
"e_924","e_924","0.450122809108804"
"e_931","e_931","0.461206995168712"
"e_936","e_936","0.348318845700494"
"e_944","e_944","0.323912712236505"
"e_958","e_958","0.383275557956605"
"e_966","e_966","0.316562645136465"
"e_969","e_969","0.339127150781537"
"e_974","e_974","0.439932296462449"
"e_98","e_98","0.305470050473361"
"e_989","e_989","0.328594068286338"
"e_990","e_990","0.323549730572841"
