"id","personid","pred_inS","pred_inS_alt","pred_inS_drop"
"e_1453","e_1453","0.309016995047783","0.305564452223946","0.309016995047783"
"e_1455","e_1455","0.301738220606613","0.301194668923456","0.301738220606613"
"e_1457","e_1457","0.315952871014166","0.321727921349393","0.315952871014166"
"e_1458","e_1458","0.438553952295759","0.438247420153071","0.438553952295759"
"e_1459","e_1459","0.292550950173762","0.288422845612913","0.292550950173762"
"e_1460","e_1460","0.392105430702534","0.390087372462362","0.392105430702534"
"e_1461","e_1461","0.347500587508138","0.34897431126666","0.347500587508138"
"e_1462","e_1462","0.46387241648758","0.462732188868823","0.46387241648758"
"e_1463","e_1463","0.382901127795008","0.381195424786939","0.382901127795008"
"e_1465","e_1465","0.313269490333181","0.312225451646318","0.313269490333181"
"e_1467","e_1467","0.36159381829764","0.361868541374209","0.36159381829764"
"e_1468","e_1468","0.375964860170374","0.38081749572554","0.375964860170374"
"e_1470","e_1470","0.320736239001398","0.320467379536959","0.320736239001398"
"e_1473","e_1473","0.299202091076172","0.302483102827688","0.299202091076172"
"e_1477","e_1477","0.469859091234785","0.471773888265257","0.469859091234785"
"e_148","e_148","0.325245255993428","0.324900276342786","0.325245255993428"
"e_1480","e_1480","0.429331250307235","0.424677778961889","0.429331250307235"
"e_1482","e_1482","0.459788013955496","0.458206044266487","0.459788013955496"
"e_1484","e_1484","0.342796221677684","0.341309108925327","0.342796221677684"
"e_1486","e_1486","0.311594286693173","0.311737434657784","0.311594286693173"
"e_1487","e_1487","0.464644160955933","0.468591208633064","0.464644160955933"
"e_1488","e_1488","0.44318705031856","0.45014821109545","0.44318705031856"
"e_1489","e_1489","0.468940015583147","0.473638048529155","0.468940015583147"
"e_149","e_149","0.374545410103089","0.374141200182336","0.374545410103089"
"e_1492","e_1492","0.319528614785663","0.314196277893201","0.319528614785663"
"e_1493","e_1493","0.367947879993581","0.366767650628824","0.367947879993581"
"e_1495","e_1495","0.277258954981704","0.27752976371937","0.277258954981704"
"e_1499","e_1499","0.297103693134936","0.299668921566667","0.297103693134936"
"e_150","e_150","0.422543247374686","0.425465219106727","0.422543247374686"
"e_1500","e_1500","0.314276461017011","0.316353837336655","0.314276461017011"
"e_1502","e_1502","0.374862763553615","0.37062709213206","0.374862763553615"
"e_1505","e_1505","0.44659964309113","0.449178927063081","0.44659964309113"
"e_1506","e_1506","0.308392528044495","0.307036902435824","0.308392528044495"
"e_1507","e_1507","0.381577860618707","0.382108513820774","0.381577860618707"
"e_1508","e_1508","0.435058189044062","0.435284506033723","0.435058189044062"
"e_1509","e_1509","0.326467632977098","0.327767430203576","0.326467632977098"
"e_1514","e_1514","0.340004194138787","0.340079100639863","0.340004194138787"
"e_1515","e_1515","0.47075031242514","0.465688313960097","0.47075031242514"
"e_1518","e_1518","0.454190233153478","0.456426033525305","0.454190233153478"
"e_1520","e_1520","0.286238717152075","0.287410588263842","0.286238717152075"
"e_1521","e_1521","0.357615492206982","0.356809046508727","0.357615492206982"
"e_1523","e_1523","0.449933475021799","0.450292129453543","0.449933475021799"
"e_1524","e_1524","0.385711863007884","0.386118767685558","0.385711863007884"
"e_1527","e_1527","0.292526325322653","0.293197279996711","0.292526325322653"
"e_1528","e_1528","0.305771464582724","0.310752624892449","0.305771464582724"
"e_1529","e_1529","0.447865333693119","0.447200356636769","0.447865333693119"
"e_1534","e_1534","0.32933738372072","0.32984758427273","0.32933738372072"
"e_1535","e_1535","0.396647373911242","0.400194267883224","0.396647373911242"
"e_1538","e_1538","0.32036265596382","0.323562861310177","0.32036265596382"
"e_1539","e_1539","0.458039771092399","0.461516476750678","0.458039771092399"
"e_1540","e_1540","0.461997821235673","0.460244786279284","0.461997821235673"
"e_1541","e_1541","0.448986413832831","0.455065403870939","0.448986413832831"
"e_1542","e_1542","0.457174307331465","0.457376792937849","0.457174307331465"
"e_1544","e_1544","0.376538426184753","0.382205677939247","0.376538426184753"
"e_1546","e_1546","0.379972727444404","0.37587175626168","0.379972727444404"
"e_1547","e_1547","0.427134801096274","0.427198501526985","0.427134801096274"
"e_1548","e_1548","0.398231522290741","0.402025921168926","0.398231522290741"
"e_1549","e_1549","0.461028381469269","0.458857101754748","0.461028381469269"
"e_155","e_155","0.302035988331615","0.299751030428922","0.302035988331615"
"e_1551","e_1551","0.339213469926992","0.336364323043827","0.339213469926992"
"e_1552","e_1552","0.334568153674352","0.33137301114289","0.334568153674352"
"e_1553","e_1553","0.421980241900534","0.420653145088628","0.421980241900534"
"e_1555","e_1555","0.288090429044208","0.289095798460279","0.288090429044208"
"e_1556","e_1556","0.321572673132004","0.315458080798056","0.321572673132004"
"e_1558","e_1558","0.420979191181914","0.421622705816647","0.420979191181914"
"e_1565","e_1565","0.47150729743693","0.475261504738604","0.47150729743693"
"e_157","e_157","0.301844070864504","0.308029588457946","0.301844070864504"
"e_1576","e_1576","0.379092255280522","0.383042269817355","0.379092255280522"
"e_1577","e_1577","0.336009181372361","0.338306542633267","0.336009181372361"
"e_1579","e_1579","0.359570335275657","0.35432845391712","0.359570335275657"
"e_1581","e_1581","0.430887311346904","0.429061301449034","0.430887311346904"
"e_1587","e_1587","0.464289465466857","0.463220748683365","0.464289465466857"
"e_1588","e_1588","0.425359347679108","0.427495053886075","0.425359347679108"
"e_1590","e_1590","0.465463834512813","0.465143045236079","0.465463834512813"
"e_1592","e_1592","0.29251298232172","0.288692069234326","0.29251298232172"
"e_1593","e_1593","0.286267862304197","0.29138134854527","0.286267862304197"
"e_1594","e_1594","0.369904844652931","0.372671579416649","0.369904844652931"
"e_1596","e_1596","0.324036406742286","0.324757180129934","0.324036406742286"
"e_1597","e_1597","0.324098885884077","0.327796730562328","0.324098885884077"
"e_16","e_16","0.266095009667378","0.262030856987177","0.266095009667378"
"e_160","e_160","0.416144542081617","0.418150611820184","0.416144542081617"
"e_1601","e_1601","0.330309936952689","0.328722517956098","0.330309936952689"
"e_1602","e_1602","0.367564246001528","0.36963991045199","0.367564246001528"
"e_1603","e_1603","0.469897336151183","0.469712697327145","0.469897336151183"
"e_1604","e_1604","0.441136971599853","0.443058467256632","0.441136971599853"
"e_1605","e_1605","0.42024882165524","0.424303087969175","0.42024882165524"
"e_161","e_161","0.438223359238359","0.43824548995926","0.438223359238359"
"e_1610","e_1610","0.296538170782637","0.299627200577325","0.296538170782637"
"e_1611","e_1611","0.339998210824571","0.336390450042755","0.339998210824571"
"e_1616","e_1616","0.307933089221227","0.305742495445558","0.307933089221227"
"e_1619","e_1619","0.46163042744862","0.466242357026607","0.46163042744862"
"e_1620","e_1620","0.311562394850405","0.31270804154878","0.311562394850405"
"e_1623","e_1623","0.326126338428021","0.319896351076484","0.326126338428021"
"e_1624","e_1624","0.42660524212466","0.42246439738359","0.42660524212466"
"e_1626","e_1626","0.315299412416573","0.314689896152016","0.315299412416573"
"e_1627","e_1627","0.472883340131074","0.47551160967594","0.472883340131074"
"e_1628","e_1628","0.301994927250185","0.301685637543376","0.301994927250185"
"e_1629","e_1629","0.423313567206646","0.425208429702549","0.423313567206646"
"e_163","e_163","0.314073156845367","0.316984434955222","0.314073156845367"
"e_1630","e_1630","0.299916185986254","0.304989051536662","0.299916185986254"
"e_1631","e_1631","0.330425960274415","0.3305960117602","0.330425960274415"
"e_1632","e_1632","0.437064247534966","0.436906444681011","0.437064247534966"
"e_1633","e_1633","0.417366515451764","0.412044166210277","0.417366515451764"
"e_1635","e_1635","0.44658915558803","0.446890687004923","0.44658915558803"
"e_1637","e_1637","0.437852568587486","0.436116588170451","0.437852568587486"
"e_1638","e_1638","0.365960895499008","0.363004068725265","0.365960895499008"
"e_1639","e_1639","0.474956277217215","0.474410131090815","0.474956277217215"
"e_164","e_164","0.282558721910489","0.285639811870976","0.282558721910489"
"e_1642","e_1642","0.349642696738378","0.343593257196184","0.349642696738378"
"e_1647","e_1647","0.441115256261837","0.439818153175194","0.441115256261837"
"e_1649","e_1649","0.393748918482201","0.394102997383479","0.393748918482201"
"e_1650","e_1650","0.460595184795241","0.457883650838824","0.460595184795241"
"e_1651","e_1651","0.284126086431359","0.285139724467004","0.284126086431359"
"e_1652","e_1652","0.442770941072118","0.444019929815425","0.442770941072118"
"e_1653","e_1653","0.354576637220168","0.354476348473555","0.354576637220168"
"e_1654","e_1654","0.299667268043145","0.292181475367838","0.299667268043145"
"e_1655","e_1655","0.446727985496661","0.454534229323717","0.446727985496661"
"e_1656","e_1656","0.356760512152988","0.356137279741491","0.356760512152988"
"e_1657","e_1657","0.364455312806697","0.366432157556352","0.364455312806697"
"e_1658","e_1658","0.353711166993511","0.354542247205392","0.353711166993511"
"e_166","e_166","0.289155417542584","0.292266045311077","0.289155417542584"
"e_1662","e_1662","0.318518059811301","0.321000250321052","0.318518059811301"
"e_1663","e_1663","0.453930843099385","0.453293968394466","0.453930843099385"
"e_1665","e_1665","0.457148799925861","0.458296813881344","0.457148799925861"
"e_1666","e_1666","0.375408693498286","0.372538690786452","0.375408693498286"
"e_1668","e_1668","0.435217315358163","0.437818699314128","0.435217315358163"
"e_1672","e_1672","0.290357699741668","0.288958113404734","0.290357699741668"
"e_1676","e_1676","0.289711518962547","0.297048182055714","0.289711518962547"
"e_1677","e_1677","0.452298761830498","0.447286628823064","0.452298761830498"
"e_1678","e_1678","0.307222331036357","0.305813792632938","0.307222331036357"
"e_1679","e_1679","0.448842034287628","0.451347661870561","0.448842034287628"
"e_168","e_168","0.435653909192293","0.437202532121059","0.435653909192293"
"e_1680","e_1680","0.321101508831424","0.319312005577999","0.321101508831424"
"e_1683","e_1683","0.317079336020904","0.314053382233442","0.317079336020904"
"e_1684","e_1684","0.425994446819652","0.426433035555724","0.425994446819652"
"e_1688","e_1688","0.316150775561164","0.31610734216681","0.316150775561164"
"e_1689","e_1689","0.417401742932131","0.41196693860543","0.417401742932131"
"e_1691","e_1691","0.422465849396856","0.422570736989511","0.422465849396856"
"e_1693","e_1693","0.326051643465214","0.326629130689722","0.326051643465214"
"e_1694","e_1694","0.338596604910249","0.339127026476727","0.338596604910249"
"e_1696","e_1696","0.428571405661247","0.42536866238911","0.428571405661247"
"e_1697","e_1697","0.38057338822366","0.382018798669317","0.38057338822366"
"e_1703","e_1703","0.322808586639615","0.326993548638355","0.322808586639615"
"e_1710","e_1710","0.460007811551512","0.461392820524621","0.460007811551512"
"e_1711","e_1711","0.444113999194848","0.440666663098328","0.444113999194848"
"e_1716","e_1716","0.354652811286312","0.353330310757173","0.354652811286312"
