"id","personid","pred_inS","pred_inS_alt","pred_inS_drop"
"e_1335","e_1335","0.299593791629148","0.299846311753785","0.299593791629148"
"e_1336","e_1336","0.320366957148434","0.322614064070086","0.320366957148434"
"e_1337","e_1337","0.299322223509574","0.297834315657698","0.299322223509574"
"e_1338","e_1338","0.498441682699011","0.499080737298225","0.498441682699011"
"e_1339","e_1339","0.319706397786953","0.318738822299092","0.319706397786953"
"e_134","e_134","0.407233029602587","0.407514891858316","0.407233029602587"
"e_1343","e_1343","0.391019841659757","0.388351627218513","0.391019841659757"
"e_1345","e_1345","0.398043217008769","0.394136982126954","0.398043217008769"
"e_1348","e_1348","0.385130625028027","0.391082391478989","0.385130625028027"
"e_135","e_135","0.306896115285157","0.308686248803605","0.306896115285157"
"e_1350","e_1350","0.361361967070872","0.357633134204018","0.361361967070872"
"e_1351","e_1351","0.442194002155675","0.440372706130599","0.442194002155675"
"e_1352","e_1352","0.449311605944357","0.445778833407546","0.449311605944357"
"e_1353","e_1353","0.415982003066047","0.422534535592843","0.415982003066047"
"e_1355","e_1355","0.36602252863543","0.369933565674634","0.36602252863543"
"e_1357","e_1357","0.364286844360085","0.363496702723175","0.364286844360085"
"e_136","e_136","0.444124740574255","0.445743478062592","0.444124740574255"
"e_1360","e_1360","0.470858157216541","0.469623409532518","0.470858157216541"
"e_1361","e_1361","0.320057453916274","0.318638221343834","0.320057453916274"
"e_1364","e_1364","0.472101987212678","0.469751922893415","0.472101987212678"
"e_137","e_137","0.402349998344969","0.400578017879259","0.402349998344969"
"e_1372","e_1372","0.342658223346224","0.347577985927815","0.342658223346224"
"e_1376","e_1376","0.453500636229378","0.453339630507732","0.453500636229378"
"e_138","e_138","0.422592075582107","0.422947430599767","0.422592075582107"
"e_1380","e_1380","0.446087931151313","0.446814128301345","0.446087931151313"
"e_1383","e_1383","0.31747125242576","0.321144074088786","0.31747125242576"
"e_1384","e_1384","0.44940271851653","0.44786483006704","0.44940271851653"
"e_1385","e_1385","0.412814409194148","0.409856702819279","0.412814409194148"
"e_1387","e_1387","0.321282827110577","0.326276463173914","0.321282827110577"
"e_1388","e_1388","0.457595404288848","0.456280722315542","0.457595404288848"
"e_139","e_139","0.346130239143582","0.343975477006203","0.346130239143582"
"e_1394","e_1394","0.306875455067837","0.303191317494263","0.306875455067837"
"e_14","e_14","0.416191928259682","0.412363430016326","0.416191928259682"
"e_1400","e_1400","0.456050264988095","0.454339803740481","0.456050264988095"
"e_1401","e_1401","0.453551541679029","0.45539316124851","0.453551541679029"
"e_1402","e_1402","0.308223603115187","0.311530989781724","0.308223603115187"
"e_1403","e_1403","0.475215163481072","0.477323801775613","0.475215163481072"
"e_1406","e_1406","0.37453785892464","0.373454147330762","0.37453785892464"
"e_1408","e_1408","0.367555941008828","0.367733997933285","0.367555941008828"
"e_1409","e_1409","0.337961166548643","0.335861444192473","0.337961166548643"
"e_1412","e_1412","0.307934440308441","0.305797104846605","0.307934440308441"
"e_1414","e_1414","0.311034321428005","0.313670611170927","0.311034321428005"
"e_1415","e_1415","0.357534901565055","0.354508399798475","0.357534901565055"
"e_142","e_142","0.444684701042417","0.450511546142924","0.444684701042417"
"e_1420","e_1420","0.312298677348946","0.312029521767807","0.312298677348946"
"e_1421","e_1421","0.381098579853411","0.381737913136731","0.381098579853411"
"e_1423","e_1423","0.345066794345645","0.342865955692279","0.345066794345645"
"e_1426","e_1426","0.44893280989383","0.44722111130436","0.44893280989383"
"e_1428","e_1428","0.286393854647112","0.282469100040774","0.286393854647112"
"e_143","e_143","0.44123714997454","0.440692025854173","0.44123714997454"
"e_1430","e_1430","0.427059520791339","0.428308103161263","0.427059520791339"
"e_1432","e_1432","0.435179044942154","0.436145483345892","0.435179044942154"
"e_1434","e_1434","0.37292757087582","0.370598564531592","0.37292757087582"
"e_1437","e_1437","0.480839792976165","0.478489671639875","0.480839792976165"
"e_1441","e_1441","0.471231872966901","0.469735303042838","0.471231872966901"
"e_1443","e_1443","0.466560984361836","0.471019298015947","0.466560984361836"
"e_1444","e_1444","0.395172036848059","0.391782831875907","0.395172036848059"
"e_1445","e_1445","0.314400784792566","0.313867204715164","0.314400784792566"
"e_1446","e_1446","0.348121148816572","0.353790254258346","0.348121148816572"
"e_1447","e_1447","0.314393910376616","0.314093001650748","0.314393910376616"
"e_1448","e_1448","0.450644373087472","0.446591999744963","0.450644373087472"
"e_1449","e_1449","0.359136250412989","0.357155214008615","0.359136250412989"
"e_1450","e_1450","0.334662470133405","0.336109158022539","0.334662470133405"
"e_1451","e_1451","0.432720613628236","0.431601303800072","0.432720613628236"
"e_1452","e_1452","0.437121931537171","0.435447520121895","0.437121931537171"
"e_1453","e_1453","0.317633089352713","0.316608203843921","0.317633089352713"
"e_1454","e_1454","0.40402303366339","0.404292716869242","0.40402303366339"
"e_1455","e_1455","0.318990387925618","0.32375400054124","0.318990387925618"
"e_1457","e_1457","0.339018821320978","0.338754894157672","0.339018821320978"
"e_1458","e_1458","0.463008882075375","0.466229702760102","0.463008882075375"
"e_1459","e_1459","0.289740549763607","0.291620219313693","0.289740549763607"
"e_146","e_146","0.298823190895133","0.298484539991464","0.298823190895133"
"e_1461","e_1461","0.372949152550158","0.368381050421918","0.372949152550158"
"e_1462","e_1462","0.46606804338859","0.464515095370461","0.46606804338859"
"e_1463","e_1463","0.38092843498478","0.379468603726602","0.38092843498478"
"e_1465","e_1465","0.320573699105392","0.320714220981055","0.320573699105392"
"e_1466","e_1466","0.354755438013034","0.358630076010365","0.354755438013034"
"e_1467","e_1467","0.337602168539785","0.34443562489957","0.337602168539785"
"e_1468","e_1468","0.391101078658873","0.395712924892902","0.391101078658873"
"e_1469","e_1469","0.446398840765095","0.44600204618698","0.446398840765095"
"e_147","e_147","0.351933416291259","0.346698902591866","0.351933416291259"
"e_1470","e_1470","0.34585287317854","0.344694295447456","0.34585287317854"
"e_1472","e_1472","0.474000410314651","0.474266250991229","0.474000410314651"
"e_1473","e_1473","0.303312631707521","0.305830800315163","0.303312631707521"
"e_1474","e_1474","0.430065742674871","0.432934110028447","0.430065742674871"
"e_1475","e_1475","0.333640547341211","0.335679813618505","0.333640547341211"
"e_1476","e_1476","0.457880384738582","0.453722417879136","0.457880384738582"
"e_1479","e_1479","0.456173047454857","0.458705013749952","0.456173047454857"
"e_1480","e_1480","0.476233930966287","0.474903174683827","0.476233930966287"
"e_1482","e_1482","0.432603256324147","0.433124174546658","0.432603256324147"
"e_1485","e_1485","0.44458420328012","0.444806368422097","0.44458420328012"
"e_1487","e_1487","0.468048490446127","0.469324442533484","0.468048490446127"
"e_1489","e_1489","0.464116164737822","0.464189697058447","0.464116164737822"
"e_1490","e_1490","0.472554290067971","0.46758515536288","0.472554290067971"
"e_1492","e_1492","0.330732511769446","0.33292729576593","0.330732511769446"
"e_1493","e_1493","0.357910361325739","0.359060734138293","0.357910361325739"
"e_1495","e_1495","0.292249814417997","0.291458163188815","0.292249814417997"
"e_1499","e_1499","0.323026354405023","0.323378429222158","0.323026354405023"
"e_150","e_150","0.404909486043524","0.405308925942499","0.404909486043524"
"e_1500","e_1500","0.298820003782852","0.299478649608099","0.298820003782852"
"e_1502","e_1502","0.376544767567314","0.381434547115375","0.376544767567314"
"e_1506","e_1506","0.32941452229945","0.328761744430865","0.32941452229945"
"e_1507","e_1507","0.392744460470484","0.393245301252452","0.392744460470484"
"e_1517","e_1517","0.294661239055411","0.298143064277834","0.294661239055411"
"e_1519","e_1519","0.462220131265698","0.465361627961089","0.462220131265698"
"e_1520","e_1520","0.314021310018394","0.317434234551115","0.314021310018394"
"e_1521","e_1521","0.343351048087048","0.341630173041118","0.343351048087048"
"e_1523","e_1523","0.455104087836129","0.461071557122987","0.455104087836129"
"e_1524","e_1524","0.382850228910022","0.383048999862032","0.382850228910022"
